"batch_id","run_id","sequence","line","timestamp","agent","cell","path_analysis_cell"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","101","406","1782392420059","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/18/9","/cells/18/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","102","408","1782392445058","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/19/9","/cells/19/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","103","410","1782392455184","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/20/9","/cells/20/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","104","412","1782392463506","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/21/9","/cells/21/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","105","414","1782392534075","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/22/9","/cells/22/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","106","416","1782392590520","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/23/9","/cells/23/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","107","418","1782392601027","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/23/10","/cells/23/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","108","420","1782392635079","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/24/10","/cells/24/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","109","422","1782392693581","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/25/10","/cells/25/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","110","424","1782392732845","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/26/10","/cells/26/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","111","426","1782392815954","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/26/11","/cells/26/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","112","428","1782392835744","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/27/11","/cells/27/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","113","430","1782392874161","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/11","/cells/28/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","114","432","1782392966016","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/10","/cells/28/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","115","434","1782392991862","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/9","/cells/28/9"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","116","436","1782393084087","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/10","/cells/28/10"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","117","438","1782393094104","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/11","/cells/28/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","118","440","1782393199265","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/27/11","/cells/27/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","119","444","1782393229062","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/26/11","/cells/26/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","120","446","1782393328262","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/27/11","/cells/27/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","121","448","1782393341115","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/11","/cells/28/11"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","122","450","1782393350066","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/12","/cells/28/12"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","123","452","1782393467923","http://127.0.1.1:8080/agents/react_ccrs_mazeV1_t2","http://127.0.1.1:8080/cells/28/13","/cells/28/13"
